"permit_id"	"name"	"address"	"category"	"permit_url"	"map_url"	"phone_num"	"YelpID"	"lat"	"lon"
172655	"A  DELI"	"1300 2ND ST NE WASHINGTON, DC 20002"	"Restaurant Total"	"http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=172655"	"http://maps.google.com/maps?q=1300 2ND ST NE WASHINGTON, DC 20002"	2028428045	"a-deli-washington"	38.9078933	-77.0037997
6476	"A  DELI"	"1300 2ND ST NE WASHINGTON, DC 20002"	"Restaurant Total"	"http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=6476"	"http://maps.google.com/maps?q=1300 2ND ST NE WASHINGTON, DC 20002"	2028428045	"a-deli-washington"	38.9078933	-77.0037997
7190	"A & D BAR/RESTAURANT-n"	"1314 9TH ST NW WASHINGTON, DC 20001"	"Restaurant Total"	"http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=7190"	"http://maps.google.com/maps?q=1314 9TH ST NW WASHINGTON, DC 20001"	2022901804	"a-and-d-bar-washington"	38.9077796	-77.0242584
6764	"A BAR "	"2500 PENNSYLVANIA AVE NW WASHINGTON, DC 20037"	"Restaurant Total"	"http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=6764"	"http://maps.google.com/maps?q=2500 PENNSYLVANIA AVE NW WASHINGTON, DC 20037"	2023338060	"a-bar-kitchen-washington"	38.9034432	-77.0536769
6994	"A BLOOMIN SANDWICH CAFE"	"2141 K ST NW Washington, DC 20037"	"Restaurant Total"	"http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=6994"	"http://maps.google.com/maps?q=2141 K ST NW Washington, DC 20037"	2026590033	"a-bloomin-sandwich-cafe-washington"	38.9029128	-77.0480662
3640	"AARP"	"601 E ST NW Washington, DC 20004"	"Restaurant Total"	"http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=3640"	"http://maps.google.com/maps?q=601 E ST NW Washington, DC 20004"	2024346405	"no_yelp"	38.8965252	-77.0207595
4408	"AATISH ON THE HILL"	"609 PENNSYLVANIA AVE SE WASHINGTON, DC 20003"	"Restaurant Total"	"http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=4408"	"http://maps.google.com/maps?q=609 PENNSYLVANIA AVE SE WASHINGTON, DC 20003"	2025440931	"aatish-on-the-hill-washington"	38.8850778	-76.9980217
188728	"ABABA ETHOIPIAN RESTAURANT"	"2106 18TH ST NW Washington, DC 20009"	"Restaurant Total"	"http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=188728"	"http://maps.google.com/maps?q=2106 18TH ST NW Washington, DC 20009"	5713887707	"ababa-restaurant-northwest-washington"	38.9181238	-77.0418896
147343	"ABSOLUTE NOODLES"	"772 5TH ST NW Washington, DC 20001"	"Restaurant Total"	"http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=147343"	"http://maps.google.com/maps?q=772 5TH ST NW Washington, DC 20001"	2027890022	"absolute-noodle-washington"	38.8992356	-77.0190397
4789	"ABSOLUTE PIZZA KABAB "	"2005 18TH ST NW Washington, DC 20009"	"Restaurant Total"	"http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=4789"	"http://maps.google.com/maps?q=2005 18TH ST NW Washington, DC 20009"	2029864646	"absolute-kabab-pizza-washington"	38.9173355	-77.0413758
6132	"ABSOLUTE THAI RESTAURANT"	"521 G ST NW WASHINGTON, DC 20001"	"Restaurant Total"	"http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=6132"	"http://maps.google.com/maps?q=521 G ST NW WASHINGTON, DC 20001"	2025067272	"absolute-thai-washington"	38.8986072	-77.0195255
5137	"ACACIA BISTRO"	"4340 CONNECTICUT AVE NW Washington, DC 20008"	"Restaurant Total"	"http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=5137"	"http://maps.google.com/maps?q=4340 CONNECTICUT AVE NW Washington, DC 20008"	2025371040	"acacia-bistro-and-wine-bar-washington-2"	38.946214	-77.065222
1207	"ACADIANA RESTAURANT"	"901 NEW YORK AVE NW Washington, DC 20001"	"Restaurant Total"	"http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=1207"	"http://maps.google.com/maps?q=901 NEW YORK AVE NW Washington, DC 20001"	2024088848	"acadiana-washington"	38.9020684	-77.0255225
6709	"ACHE LOUNGE "	"441 KENNEDY ST NW WASHINGTON, DC 20011"	"Restaurant Total"	"http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=6709"	"http://maps.google.com/maps?q=441 KENNEDY ST NW WASHINGTON, DC 20011"		"no_yelp"	38.9565915	-77.0196434
5300	"ACQUA AL 2"	"212 7TH ST SE WASHINGTON, DC 20003"	"Restaurant Total"	"http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=5300"	"http://maps.google.com/maps?q=212 7TH ST SE WASHINGTON, DC 20003"	2025254375	"acqua-al-2-washington"	38.8868579	-76.9958366
5852	"ACRE 121 "	"1400 IRVING ST NW STE 310 WASHINGTON, DC 20010"	"Restaurant Total"	"http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=5852"	"http://maps.google.com/maps?q=1400 IRVING ST NW WASHINGTON, DC 20010"	2023280121	"acre-121-washington"	38.9284986	-77.0335765
6497	"ADAMS MORGAN RESTAURANT AND COFFEE"	"2204 18TH ST NW WASHINGTON, DC 20009"	"Restaurant Total"	"http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=6497"	"http://maps.google.com/maps?q=2204 18TH ST NW WASHINGTON, DC 20009"	2025880599	"adams-morgan-coffee-shop-washington-3"	38.919106	-77.0418654
173153	"ADDIS ETHIOPIAN RESTAURANT"	"707 H ST NE WASHINGTON, DC 20002"	"Restaurant Total"	"http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=173153"	"http://maps.google.com/maps?q=707 H ST NE WASHINGTON, DC 20002"	3015360178	"addis-ethiopian-restaurant-washington"	38.8999938	-76.9957866
172476	"ADVISORY BOARD CAFE"	"2445 M ST NW WASHINGTON, DC 20037"	"Restaurant Total"	"http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=172476"	"http://maps.google.com/maps?q=2445 M ST NW WASHINGTON, DC 20037"	2029094389	"no_yelp"	38.9055735	-77.0526136
2579	"AFGHAN GRILL"	"2309 CALVERT ST NW WASHINGTON, DC 20008"	"Restaurant Total"	"http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=2579"	"http://maps.google.com/maps?q=2309 CALVERT ST NW WASHINGTON, DC 20008"	2022345095	"afghan-grill-washington"	38.9237497	-77.0509028
3971	"AFL CIO KITCHEN"	"815 16TH ST NW Washington, DC 20006"	"Restaurant Total"	"http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=3971"	"http://maps.google.com/maps?q=815 16TH ST NW Washington, DC 20006"		"no_yelp"	38.9009038	-77.0359419
172269	"AFTER PEACOCK ROOM"	"2622 P ST NW WASHINGTON, DC 20007"	"Restaurant Total"	"http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=172269"	"http://maps.google.com/maps?q=2622 P ST NW WASHINGTON, DC 20007"	2025254903	"after-peacock-room-washington"	38.9092188	-77.055492
137296	"AGORA RESTAURANT"	"1527 17TH ST NW Washington, DC 20036"	"Restaurant Total"	"http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=137296"	"http://maps.google.com/maps?q=1527 17TH ST NW Washington, DC 20036"		"agora-restaurant-washington"	38.910676	-77.038135
5845	"AGORA RESTAURANT"	"1527 17TH ST NW Washington, DC 20036"	"Restaurant Total"	"http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=5845"	"http://maps.google.com/maps?q=1527 17TH ST NW Washington, DC 20036"		"agora-restaurant-washington"	38.910676	-77.038135
148065	"AGUA 301"	"301 WATER ST SE WASHINGTON, DC 20003"	"Restaurant Total"	"http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=148065"	"http://maps.google.com/maps?q=301 WATER ST SE WASHINGTON, DC 20003"	2024840301	"agua-301-washington-2"	38.8734522	-77.0015542
147950	"AIR & SPACE MUSEUM STAFF CAFE"	"601 INDEPENDENCE AVE SW WASHINGTON, DC 20008"	"Restaurant Total"	"http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=147950"	"http://maps.google.com/maps?q=601 INDEPENDENCE AVE SW WASHINGTON, DC 20008"	2024393801	"no_yelp"	38.8875783	-76.9984408
6115	"AKA WHITE HOUSE"	"1710 H ST NW Washington, DC 20007"	"Restaurant Total"	"http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=6115"	"http://maps.google.com/maps?q=1710 H ST NW Washington, DC 20007"	2029042500	"aka-white-house-extended-stay-washington"	38.8999047	-77.0403464
188282	"AL CROSTINO "	"1926 9TH ST NW WASHINGTON, DC 20001"	"Restaurant Total"	"http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=188282"	"http://maps.google.com/maps?q=1926 9TH ST NW WASHINGTON, DC 20001"	2027970523	"al-crostino-washington-2"	38.9163382	-77.0242842
172668	"AL CROSTINO "	"1926 9TH ST NW WASHINGTON, DC 20001"	"Restaurant Total"	"http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=172668"	"http://maps.google.com/maps?q=1926 9TH ST NW WASHINGTON, DC 20001"	2027970523	"al-crostino-washington"	38.9163382	-77.0242842
5626	"AL CROSTINO "	"1324 U ST NW Washington, DC 20009"	"Restaurant Total"	"http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=5626"	"http://maps.google.com/maps?q=1324 U ST NW Washington, DC 20009"	2027970523	"al-crostino-washington-2"	38.9167619	-77.0305683
1658	"AL CROSTINO "	"1324 U ST NW Washington, DC 20009"	"Restaurant Total"	"http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=1658"	"http://maps.google.com/maps?q=1324 U ST NW Washington, DC 20009"	2027970523	"al-crostino-washington-2"	38.9167619	-77.0305683
6566	"AL DENTE RESTAURANT"	"3201 NEW MEXICO AVE NW WASHINGTON, DC 20016"	"Restaurant Total"	"http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=6566"	"http://maps.google.com/maps?q=3201 NEW MEXICO AVE NW WASHINGTON, DC 20016"	2022442223	"al-dente-washington"	38.9330436	-77.0849157
2415	"AL TIRAMASU"	"2014 P ST NW Washington, DC 20036"	"Restaurant Total"	"http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=2415"	"http://maps.google.com/maps?q=2014 P ST NW Washington, DC 20036"	2024674466	"al-tiramisu-washington"	38.9093975	-77.0455934
148128	"ALBA OSTERIA"	"425 I ST NW Washington, DC 20001"	"Restaurant Total"	"http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=148128"	"http://maps.google.com/maps?q=425 I ST NW Washington, DC 20001"	2027334454	"alba-osteria-washington"	38.9017054	-77.0169603
3047	"ALERO RESTAURANT"	"3500 CONNECTICUT AVE NW Washington, DC 20008"	"Restaurant Total"	"http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=3047"	"http://maps.google.com/maps?q=3500 CONNECTICUT AVE NW Washington, DC 20008"	2029662530	"alero-restaurant-washington"	38.9357588	-77.0589448
2056	"ALERO RESTAURANT"	"1724 CONNECTICUT AVE NW Washington, DC 20009"	"Restaurant Total"	"http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=2056"	"http://maps.google.com/maps?q=1724 CONNECTICUT AVE NW Washington, DC 20009"	2022348100	"alero-restaurant-washington-2"	38.9134104	-77.0459795
1624	"ALERO RESTAURANT"	"1301 U ST NW UNIT 113 Washington, DC 20009"	"Restaurant Total"	"http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=1624"	"http://maps.google.com/maps?q=1301 U ST NW Washington, DC 20009"	2024622322	"alero-restaurant-washington-4"	38.9172897	-77.0304234
4758	"ALERO RESTAURANT & LOUNGE"	"3345 14TH ST NW Washington, DC 20010"	"Restaurant Total"	"http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=4758"	"http://maps.google.com/maps?q=3345 14TH ST NW Washington, DC 20010"		"alero-restaurant-washington-6"	38.9310079	-77.0324175
188224	"ALFIE'S"	"3301 GEORGIA AVE NW Washington, DC 20010"	"Restaurant Total"	"http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=188224"	"http://maps.google.com/maps?q=3301 GEORGIA AVE NW Washington, DC 20010"	2028533901	"alfies-washington-2"	38.9313648	-77.0233393
188821	"ALL ABOUT BURGER"	"1101 4TH ST SW WASHINGTON, DC 20024"	"Restaurant Total"	"http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=188821"	"http://maps.google.com/maps?q=1101 4TH ST SW WASHINGTON, DC 20024"	2025990400	"z-burger-washington-5"	38.877668	-77.0180464
188694	"ALL PURPOSE PIZZERIA"	"1250 9TH ST NW WASHINGTON, DC 20001"	"Restaurant Total"	"http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=188694"	"http://maps.google.com/maps?q=1250 9TH ST NW WASHINGTON, DC 20001"	2028496174	"all-purpose-washington"	38.9069762	-77.0243389
148023	"ALL SOULS "	"725 T ST NW WASHINGTON, DC 20001"	"Restaurant Total"	"http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=148023"	"http://maps.google.com/maps?q=725 T ST NW WASHINGTON, DC 20001"	2027335929	"all-souls-bar-washington"	38.9157462	-77.0227423
172804	"ALPHONSE ITALIAN MARKET & OSTERIA"	"1212 U ST NW WASHINGTON, DC 20009"	"Restaurant Total"	"http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=172804"	"http://maps.google.com/maps?q=1212 U ST NW WASHINGTON, DC 20009"	2027350525	"alphonse-italian-market-and-osteria-washington"	38.9167619	-77.0285309
188436	"ALTA STRADA"	"465 K ST NW WASHINGTON, DC 20001"	"Restaurant Total"	"http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=188436"	"http://maps.google.com/maps?q=465 K ST NW WASHINGTON, DC 20001"	2026294662	"alta-strada-washington"	38.9025433	-77.0180235
147346	"AMBAR "	"523 8TH ST SE Washington, DC 20003"	"Restaurant Total"	"http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=147346"	"http://maps.google.com/maps?q=523 8TH ST SE Washington, DC 20003"		"ambar-washington"	38.8820245	-76.995291
6905	"AMBASSADOR RESTAURANT"	"1907 9TH ST NW WASHINGTON, DC 20001"	"Restaurant Total"	"http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=6905"	"http://maps.google.com/maps?q=1907 9TH ST NW WASHINGTON, DC 20001"	2023281907	"ambassador-restaurant-and-bar-washington"	38.9159888	-77.0237038
2277	"AMBASSADOR RESTAURANT"	"1907 9TH ST NW WASHINGTON, DC 20001"	"Restaurant Total"	"http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=2277"	"http://maps.google.com/maps?q=1907 9TH ST NW WASHINGTON, DC 20001"		"ambassador-restaurant-and-bar-washington"	38.9159888	-77.0237038
188013	"AMERICA'S BEST WINGS"	"3746 10TH ST NE WASHINGTON, DC 20017"	"Restaurant Total"	"http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=188013"	"http://maps.google.com/maps?q=3746 10TH ST NE WASHINGTON, DC 20017"	2028329464	"americas-best-wings-washington-4"	38.9367112	-76.993981
6220	"AMERICA'S BEST WINGS"	"4524 BENNING RD SE Washington, DC 20019"	"Restaurant Total"	"http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=6220"	"http://maps.google.com/maps?q=4524 BENNING RD SE Washington, DC 20019"	2025750544	"americas-best-wings-washington"	38.888902	-76.937156
7084	"AMERICA'S BEST WINGS"	"2863 ALABAMA AVE SE Washington, DC 20020"	"Restaurant Total"	"http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=7084"	"http://maps.google.com/maps?q=2863 ALABAMA AVE SE Washington, DC 20020"	2025759464	"americas-best-wings-washington-2"	38.8601126	-76.9651967
3573	"AMERICAN CITY DINER"	"5532 CONNECTICUT AVE NW Washington, DC 20015"	"Restaurant Total"	"http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=3573"	"http://maps.google.com/maps?q=5532 CONNECTICUT AVE NW Washington, DC 20015"	2022441949	"american-city-diner-washington"	38.9641832	-77.075513
5408	"AMERICAN ICE COMPANY  "	"917 V ST NW WASHINGTON, DC 20001"	"Restaurant Total"	"http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=5408"	"http://maps.google.com/maps?q=917 V ST NW WASHINGTON, DC 20001"	2027583562	"american-ice-company-washington"	38.9183712	-77.0252854
4221	"AMERICAN LEGION"	"224 D ST SE Washington, DC 20003"	"Restaurant Total"	"http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=4221"	"http://maps.google.com/maps?q=224 D ST SE Washington, DC 20003"	2025439163	"american-legion-post-no-8-washington"	38.8852589	-77.0023339
5249	"AMORINI PANINI "	"906 F ST NW WASHINGTON, DC 20004"	"Restaurant Total"	"http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=5249"	"http://maps.google.com/maps?q=906 F ST NW WASHINGTON, DC 20004"	2023474575	"amorini-panini-washington"	38.8972065	-77.0243764
188641	"AMSTERDAM FALAFEL SHOP"	"1830 14TH ST NW WASHINGTON, DC 20009"	"Restaurant Total"	"http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=188641"	"http://maps.google.com/maps?q=1830 14TH ST NW WASHINGTON, DC 20009"	2022326200	"amsterdam-falafelshop-washington-2"	38.915142	-77.032284
172288	"AMSTERDAM FALAFEL SHOP"	"1830 14TH ST NW WASHINGTON, DC 20009"	"Restaurant Total"	"http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=172288"	"http://maps.google.com/maps?q=1830 14TH ST NW WASHINGTON, DC 20009"	2022326200	"amsterdam-falafelshop-washington-2"	38.915142	-77.032284
172369	"AMSTERDAM FALAFELSHOP"	"2425 18TH ST NW WASHINGTON, DC 20006"	"Restaurant Total"	"http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=172369"	"http://maps.google.com/maps?q=2425 18TH ST NW WASHINGTON, DC 20006"	2022341969	"amsterdam-falafelshop-washington-4"	38.9211817	-77.0418886
187713	"AMSTERDAM LOUNGE"	"1208 U ST NW Washington, DC 20009"	"Restaurant Total"	"http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=187713"	"http://maps.google.com/maps?q=1208 U ST NW Washington, DC 20009"	2024157160	"amsterdam-cafe-and-lounge-washington"	38.9168011	-77.0284538
5719	"AN UNCOMMON CAFE"	"720 I ST NW WASHINGTON, DC 20001"	"Restaurant Total"	"http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=5719"	"http://maps.google.com/maps?q=720 I ST NW WASHINGTON, DC 20001"	2028420045	"new-world-cafe-washington"	38.9008546	-77.0221294
2137	"AN UNCOMMON CAFE"	"1800 G ST NW WASHINGTON, DC 20006"	"Restaurant Total"	"http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=2137"	"http://maps.google.com/maps?q=1800 G ST NW WASHINGTON, DC 20006"		"an-uncommon-cafe-washington-2"	38.898023	-77.04257
147965	"AN UNCOMMON CAFE @ DOE FORRESTAL MAIN"	"1000 INDEPENDENCE AVE SW 6-B-037 WASHINGTON, DC 20585"	"Restaurant Total"	"http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=147965"	"http://maps.google.com/maps?q=1000 INDEPENDENCE AVE SW WASHINGTON, DC 20585"	2025545673	"no_yelp"	38.8870165	-77.0255963
5749	"AN UNCOMMON CAFE @ DOE FORRESTAL MAIN"	"1000 INDEPENDENCE AVE SW 6-B-037 WASHINGTON, DC 20585"	"Restaurant Total"	"http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=5749"	"http://maps.google.com/maps?q=1000 INDEPENDENCE AVE SW WASHINGTON, DC 20585"		"department-of-energy-main-cafeteria-washington"	38.8870165	-77.0255963
5748	"AN UNCOMMON CAFE @ DOE FORRESTAL MAIN"	"1000 INDEPENDENCE AVE SW 6-B-037 WASHINGTON, DC 20585"	"Restaurant Total"	"http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=5748"	"http://maps.google.com/maps?q=1000 INDEPENDENCE AVE SW WASHINGTON, DC 20585"		"department-of-energy-main-cafeteria-washington"	38.8870165	-77.0255963
800	"AN UNCOMMON CAFE @PSB"	"2 MASSACHUSETTS AVE NE Washington, DC 20002"	"Restaurant Total"	"http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=800"	"http://maps.google.com/maps?q=2 MASSACHUSETTS AVE NE Washington, DC 20002"	2022892138	"no_yelp"	38.8976512	-77.0082214
532	"ANCHOR MENTAL HEALTH ASSOCIATION"	"1001 LAWRENCE ST NE WASHINGTON, DC 20017"	"Restaurant Total"	"http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=532"	"http://maps.google.com/maps?q=1001 LAWRENCE ST NE WASHINGTON, DC 20017"	2026355912	"no_yelp"	38.9312561	-76.9920715
147407	"ANCORA RESTAURANT"	"600 NEW HAMPSHIRE AVE NW WASHINGTON, DC 20037"	"Restaurant Total"	"http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=147407"	"http://maps.google.com/maps?q=600 NEW HAMPSHIRE AVE NW WASHINGTON, DC 20037"		"ancora-washington"	38.8978425	-77.054991
5136	"ANGELICO PIZZA"	"2313 WISCONSIN AVE NW WASHINGTON, DC 20007"	"Restaurant Total"	"http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=5136"	"http://maps.google.com/maps?q=2313 WISCONSIN AVE NW WASHINGTON, DC 20007"	2023338350	"angelico-la-pizzeria-washington-2"	38.9206836	-77.0715345
2903	"ANGELICO PIZZERIA"	"3205 MOUNT PLEASANT ST NW Washington, DC 20010"	"Restaurant Total"	"http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=2903"	"http://maps.google.com/maps?q=3205 MOUNT PLEASANT ST NW Washington, DC 20010"	2022342622	"angelico-pizzeria-and-cafe-washington-2"	38.9314116	-77.038139
3322	"ANGELICO PIZZERIA"	"4529 WISCONSIN AVE NW Washington, DC 20016"	"Restaurant Total"	"http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=3322"	"http://maps.google.com/maps?q=4529 WISCONSIN AVE NW Washington, DC 20016"	2022433030	"angelico-pizzeria-and-cafe-washington"	38.948688	-77.079679
187372	"ANKARA RESTAURANT"	"1320 19TH ST NW Washington, DC 20036"	"Restaurant Total"	"http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=187372"	"http://maps.google.com/maps?q=1320 19TH ST NW Washington, DC 20036"	2022936301	"ankara-washington"	38.9080828	-77.0437473
7236	"ANNIE'S PARAMOUNT STEAK HOUSE"	"1609 17th ST NW WASHINGTON, DC 20003"	"Restaurant Total"	"http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=7236"	"http://maps.google.com/maps?q=1609 17th ST NW WASHINGTON, DC 20003"	2022320395	"annies-paramount-steak-house-washington"	38.879259	-76.9807804
173205	"ANOTHER CUP OF  DREAMS"	"3301 12TH ST NE Washington, DC 20017"	"Restaurant Total"	"http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=173205"	"http://maps.google.com/maps?q=3301 12TH ST NE Washington, DC 20017"	2025263301	"serendipity-jazz-coffeehouse-washington"	38.930785	-76.9906646
172294	"APPIOO RESTAURANT"	"1924 9TH ST NW WASHINGTON, DC 20001"	"Restaurant Total"	"http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=172294"	"http://maps.google.com/maps?q=1924 9TH ST NW WASHINGTON, DC 20001"	2028032371	"appioo-african-bar-and-grill-washington-2"	38.9162871	-77.0242813
4760	"ARCHIBALD'S/ FAST EDDIE'S BILLIARD CAFE"	"1520 K ST NW Washington, DC 20005"	"Restaurant Total"	"http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=4760"	"http://maps.google.com/maps?q=1520 K ST NW Washington, DC 20005"	2026386800	"fast-eddies-billiard-cafe-washington"	38.8784172	-76.9819555
1881	"ARCHIBALD'S/ FAST EDDIE'S BILLIARD CAFE"	"1520 K ST NW Washington, DC 20005"	"Restaurant Total"	"http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=1881"	"http://maps.google.com/maps?q=1520 K ST NW Washington, DC 20005"		"fast-eddies-billiard-cafe-washington"	38.902175	-77.0356173
188333	"ARCHIPELAGO"	"1201 U ST NW WASHINGTON, DC 20009"	"Restaurant Total"	"http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=188333"	"http://maps.google.com/maps?q=1201 U ST NW WASHINGTON, DC 20009"	2026270794	"archipelago-washington-2"	38.917186	-77.0282566
147620	"ARCURI"	"2400 WISCONSIN AVE NW WASHINGTON, DC 20007"	"Restaurant Total"	"http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=147620"	"http://maps.google.com/maps?q=2400 WISCONSIN AVE NW WASHINGTON, DC 20007"	2028278745	"arcuri-washington"	38.9211863	-77.0724575
6871	"ARDEO + BARDEO "	"3311 CONNECTICUT AVE NW WASHINGTON, DC 20008"	"Restaurant Total"	"http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=6871"	"http://maps.google.com/maps?q=3311 CONNECTICUT AVE NW WASHINGTON, DC 20008"	2022446750	"ardeo-washington"	38.9339025	-77.0570932
716	"ARGONAUT "	"1433 H ST NE Washington, DC 20002"	"Restaurant Total"	"http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=716"	"http://maps.google.com/maps?q=1433 H ST NE Washington, DC 20002"	2022503660	"argonaut-tavern-washington"	38.9000346	-76.9842579
840	"ARMAND'S CHICAGO PIZZERIA"	"226 MASSACHUSETTS AVE NE Washington, DC 20003"	"Restaurant Total"	"http://dc.healthinspections.us/webadmin/dhd_431/web/index.cfm?a=inspections&permitID=840"	"http://maps.google.com/maps?q=226 MASSACHUSETTS AVE NE Washington, DC 20003"	2025476600	"armands-chicago-pizzeria-washington"	38.8950986	-77.0024908
