inspec_id,permit_id,insp_date_x,insp_timein,insp_type,crit_viol,non_crit_viol,crit_viol_cos,crit_viol_rpt,non_crit_viol_cos,non_crit_viol_rpt,crit_viol_tbr,non_crit_viol_tbr,lat,lon
105164,5853,2013-06-12,18:20:00,Routine,5.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,38.91984,-77.0414099
105166,3794,2013-06-12,14:45:00,Routine,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,38.9175771,-77.0221628
204568,3794,2014-06-18,12:06:00,Routine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.9175771,-77.0221628
610684,3794,2015-03-18,10:40:00,Routine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.9175771,-77.0221628
823545,3794,2016-04-04,10:00:00,Routine,3.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,38.9175771,-77.0221628
105169,5852,2013-06-14,10:45:00,Routine,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,38.9284986,-77.0335765
105185,1992,2013-06-26,19:00:00,Routine,3.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,38.931055,-77.038633
119160,2477,2013-07-12,18:00:00,Routine,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,38.918465,-77.0249709
202432,2477,2014-03-20,18:50:00,Routine,5.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,38.918465,-77.0249709
119161,6643,2013-07-12,19:10:00,Routine,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,38.919314,-77.0252272
119168,5357,2013-07-24,18:00:00,Routine,7.0,1.0,1.0,0.0,0.0,0.0,6.0,1.0,38.9041053,-77.0380755
203615,5357,2014-05-14,13:40:00,Routine,5.0,4.0,2.0,0.0,1.0,0.0,3.0,3.0,38.9041053,-77.0380755
810349,5357,2015-05-12,11:45:00,Routine,5.0,3.0,2.0,0.0,1.0,0.0,3.0,2.0,38.9041053,-77.0380755
824524,5357,2016-05-10,13:55:00,Routine,8.0,4.0,2.0,0.0,1.0,0.0,6.0,3.0,38.9041053,-77.0380755
119179,6471,2013-08-02,14:15:00,Routine,6.0,2.0,0.0,0.0,0.0,0.0,6.0,2.0,38.924755,-77.0229119
119183,3500,2013-08-07,10:30:00,Routine,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,38.9587293,-77.0851373
201185,3500,2014-01-17,13:20:00,Routine,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,38.9587293,-77.0851373
204813,3500,2014-07-08,14:52:00,Routine,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,38.9587293,-77.0851373
607763,3500,2015-02-10,13:15:00,Routine,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,38.9587293,-77.0851373
812957,3500,2015-08-27,23:58:00,Routine,4.0,2.0,1.0,0.0,0.0,0.0,3.0,2.0,38.9587293,-77.0851373
119191,2981,2013-08-09,13:00:00,Routine,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,38.9336614,-77.0726921
119409,2981,2014-06-13,11:00:00,Routine,2.0,3.0,0.0,0.0,0.0,0.0,2.0,3.0,38.9336614,-77.0726921
199336,2981,2013-10-10,13:30:00,Routine,3.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,38.9336614,-77.0726921
607125,2981,2015-01-15,13:30:00,Routine,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,38.9336614,-77.0726921
812452,2981,2015-08-05,12:40:00,Routine,6.0,5.0,6.0,0.0,1.0,0.0,0.0,4.0,38.9336614,-77.0726921
824080,2981,2016-04-22,11:49:00,Routine,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,38.9336614,-77.0726921
119198,6566,2013-08-14,12:23:00,Routine,4.0,2.0,4.0,0.0,0.0,0.0,0.0,2.0,38.9330436,-77.0849157
405955,6566,2014-11-20,13:20:00,Routine,3.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,38.9330436,-77.0849157
824425,6566,2016-05-06,11:59:00,Routine,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,38.9330436,-77.0849157
119203,3372,2013-08-16,12:45:00,Routine,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,38.9458945,-77.095346
810737,3372,2015-05-27,12:15:00,Routine,5.0,2.0,4.0,0.0,0.0,0.0,1.0,2.0,38.9458945,-77.095346
119206,147242,2013-08-19,11:20:00,Routine,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,38.9018897,-77.0399257
203244,147242,2014-04-23,11:01:00,Routine,4.0,3.0,3.0,0.0,1.0,0.0,1.0,2.0,38.9018897,-77.0399257
607420,147242,2015-01-28,11:20:00,Routine,4.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,38.9018897,-77.0399257
812286,147242,2015-07-27,11:40:00,Routine,2.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,38.9018897,-77.0399257
119209,3319,2013-08-20,12:00:00,Routine,5.0,1.0,2.0,0.0,1.0,0.0,3.0,0.0,39.6213798,-84.3842668
201103,3319,2014-01-14,15:56:00,Routine,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,39.6213798,-84.3842668
607859,3319,2015-02-13,13:20:00,Routine,7.0,4.0,3.0,0.0,0.0,0.0,4.0,4.0,39.6213798,-84.3842668
119210,2019,2013-08-20,14:00:00,Routine,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,38.9141798,-77.0638664
810490,2019,2015-05-18,10:00:00,Routine,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,38.9141798,-77.0638664
119222,6732,2013-09-05,11:05:00,Routine,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,38.934722,-77.058398
203830,6732,2014-05-27,11:00:00,Routine,3.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,38.934722,-77.058398
607396,6732,2015-01-27,13:45:00,Routine,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,38.934722,-77.058398
814133,6732,2015-10-15,10:55:00,Routine,5.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,38.934722,-77.058398
119224,2336,2013-09-06,13:45:00,Routine,7.0,2.0,1.0,0.0,0.0,0.0,6.0,2.0,38.9167494,-77.0242285
404775,2336,2014-10-07,12:30:00,Routine,4.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,38.9167494,-77.0242285
611108,2336,2015-03-30,14:25:00,Routine,6.0,3.0,1.0,0.0,0.0,0.0,5.0,3.0,38.9167494,-77.0242285
823437,2336,2016-03-25,11:30:00,Routine,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,38.9167494,-77.0242285
119226,3031,2013-09-05,18:45:00,Routine,5.0,3.0,0.0,0.0,0.0,0.0,5.0,3.0,38.9350651,-77.0577053
201148,3031,2014-01-16,20:30:00,Routine,8.0,1.0,2.0,0.0,0.0,0.0,6.0,1.0,38.9350651,-77.0577053
119251,3322,2013-09-24,11:00:00,Routine,3.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,38.948688,-77.079679
607853,3322,2015-02-13,12:08:00,Routine,4.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,38.948688,-77.079679
813263,3322,2015-09-10,14:05:00,Routine,4.0,3.0,0.0,0.0,0.0,0.0,4.0,3.0,38.948688,-77.079679
119254,3024,2013-09-24,14:30:00,Routine,3.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,38.9346328,-77.0582992
204104,3024,2014-06-04,11:35:00,Routine,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,38.9346328,-77.0582992
610104,3024,2015-02-25,10:30:00,Routine,3.0,2.0,3.0,0.0,0.0,0.0,0.0,2.0,38.9346328,-77.0582992
813098,3024,2015-09-02,12:30:00,Routine,4.0,4.0,2.0,0.0,0.0,0.0,2.0,4.0,38.9346328,-77.0582992
119259,7059,2013-10-08,11:30:00,Routine,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,38.9249743,-77.0519675
119261,3240,2013-10-15,11:00:00,Routine,4.0,2.0,0.0,0.0,0.0,0.0,4.0,2.0,38.9450878,-77.0777264
607841,3240,2015-02-09,13:54:00,Routine,1.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,38.9450878,-77.0777264
813388,3240,2015-09-17,13:34:00,Routine,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,38.9450878,-77.0777264
119263,3047,2013-10-18,11:45:00,Routine,6.0,3.0,0.0,0.0,0.0,0.0,6.0,3.0,38.9357588,-77.0589448
404261,3047,2014-09-18,13:30:00,Routine,5.0,1.0,4.0,0.0,0.0,0.0,1.0,1.0,38.9357588,-77.0589448
610605,3047,2015-03-13,13:00:00,Routine,2.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,38.9357588,-77.0589448
813945,3047,2015-10-07,12:55:00,Routine,4.0,5.0,0.0,0.0,0.0,0.0,4.0,5.0,38.9357588,-77.0589448
119272,2606,2013-10-31,12:00:00,Routine,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,38.9207803,-77.0721857
119344,2606,2014-02-18,10:30:00,Routine,3.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,38.9207803,-77.0721857
202023,2606,2014-02-28,13:57:00,Routine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.9207803,-77.0721857
205722,2606,2014-08-26,10:00:00,Routine,4.0,2.0,0.0,0.0,0.0,0.0,4.0,2.0,38.9207803,-77.0721857
814037,2606,2015-10-13,13:03:00,Routine,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,38.9207803,-77.0721857
119280,137293,2013-11-07,13:45:00,Routine,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,38.9348255,-77.0576783
607385,137293,2015-01-27,10:30:00,Routine,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,38.9348255,-77.0576783
814053,137293,2015-10-13,14:25:00,Routine,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,38.9348255,-77.0576783
824183,137293,2016-04-29,13:15:00,Routine,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,38.9348255,-77.0576783
119300,6692,2013-12-05,14:00:00,Routine,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,38.9493502,-77.0806819
606819,6692,2015-01-02,12:05:00,Routine,2.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,38.9493502,-77.0806819
813258,6692,2015-09-10,12:50:00,Routine,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,38.9493502,-77.0806819
119313,7100,2014-01-14,13:30:00,Routine,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,38.9250461,-77.038541
405926,7100,2014-11-20,12:10:00,Routine,1.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,38.9250461,-77.038541
810775,7100,2015-05-28,12:25:00,Routine,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,38.9250461,-77.038541
119323,6750,2014-01-23,10:00:00,Routine,12.0,4.0,6.0,0.0,0.0,0.0,6.0,4.0,38.9219166,-77.0385622
183986,6750,2013-08-06,13:00:00,Routine,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,38.9219166,-77.0385622
199982,6750,2013-11-19,13:00:00,Routine,3.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,38.9219166,-77.0385622
119342,3205,2014-02-12,10:45:00,Routine,7.0,2.0,0.0,0.0,0.0,0.0,7.0,2.0,38.9444929,-77.0653829
119345,2973,2014-02-19,10:30:00,Routine,8.0,4.0,3.0,0.0,0.0,0.0,5.0,4.0,38.9047609,-77.0651753
192142,2973,2013-08-06,10:30:00,Routine,9.0,6.0,4.0,0.0,1.0,0.0,5.0,5.0,38.9047609,-77.0651753
811285,2973,2015-06-15,10:03:00,Routine,5.0,1.0,3.0,0.0,0.0,0.0,2.0,1.0,38.9047609,-77.0651753
814228,2973,2015-10-20,09:10:00,Routine,5.0,2.0,4.0,0.0,0.0,0.0,1.0,2.0,38.9047609,-77.0651753
824775,2973,2016-05-18,11:00:00,HACCP,4.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,38.9047609,-77.0651753
119349,147482,2014-03-11,12:30:00,Routine,9.0,1.0,1.0,0.0,0.0,0.0,8.0,1.0,38.9096241,-77.0476091
811317,147482,2015-06-15,11:00:00,Routine,6.0,4.0,2.0,0.0,1.0,0.0,4.0,3.0,38.9096241,-77.0476091
119356,1741,2014-03-24,11:00:00,Routine,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,38.9010349,-77.0322568
198505,1741,2013-08-29,10:35:00,Routine,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,38.9010349,-77.0322568
611290,1741,2015-04-07,09:50:00,Routine,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,38.9010349,-77.0322568
119370,6997,2014-04-02,11:00:00,Routine,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,38.9043944,-77.0624639
810885,6997,2015-05-26,14:00:00,Routine,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,38.9043944,-77.0624639
813586,6997,2015-09-25,13:25:00,Routine,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,38.9043944,-77.0624639
119371,1311,2014-04-02,12:00:00,Routine,7.0,3.0,2.0,0.0,0.0,0.0,5.0,3.0,38.9043944,-77.0624639
810678,1311,2015-05-26,12:30:00,Routine,6.0,4.0,3.0,0.0,1.0,0.0,3.0,3.0,38.9043944,-77.0624639
119389,2996,2014-05-05,11:00:00,Routine,1.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,38.9339676,-77.057127
184029,2996,2013-08-07,12:00:00,Routine,5.0,4.0,4.0,0.0,1.0,0.0,1.0,3.0,38.9339676,-77.057127
606483,2996,2014-12-11,14:00:00,Routine,3.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,38.9339676,-77.057127
811558,2996,2015-06-17,14:20:00,Routine,2.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,38.9339676,-77.057127
119402,2344,2014-06-02,10:50:00,Routine,1.0,3.0,0.0,0.0,0.0,0.0,1.0,3.0,38.9019271,-77.0445214
201418,2344,2014-01-29,11:10:00,Routine,2.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,38.9019271,-77.0445214
820841,2344,2015-12-07,11:35:00,Routine,4.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,38.9019271,-77.0445214
153377,840,2013-06-12,13:30:00,Routine,2.0,3.0,0.0,0.0,0.0,0.0,2.0,3.0,38.8950986,-77.0024908
201220,840,2014-01-17,13:40:00,Routine,4.0,4.0,0.0,0.0,0.0,0.0,4.0,4.0,38.8950986,-77.0024908
610993,840,2015-03-26,14:15:00,Routine,7.0,7.0,2.0,0.0,1.0,0.0,5.0,6.0,38.8950986,-77.0024908
823877,840,2016-04-14,13:25:00,Routine,6.0,5.0,0.0,0.0,0.0,0.0,6.0,5.0,38.8950986,-77.0024908
153383,5666,2013-06-17,11:20:00,Routine,3.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,38.8945879,-77.0030403
203173,5666,2014-04-17,14:15:00,Routine,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,38.8945879,-77.0030403
611553,5666,2015-04-14,10:17:00,Routine,1.0,2.0,1.0,0.0,0.0,2.0,0.0,2.0,38.8945879,-77.0030403
823267,5666,2016-03-18,11:30:00,Routine,5.0,5.0,1.0,0.0,1.0,0.0,4.0,4.0,38.8945879,-77.0030403
153385,5382,2013-06-18,14:00:00,Routine,5.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,38.8963343,-77.0215057
611787,5382,2015-04-22,13:30:00,Routine,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,38.8963343,-77.0215057
153398,6694,2013-07-11,14:30:00,Routine,3.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,38.897597,-77.030156
201671,6694,2014-02-04,11:45:00,Routine,3.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,38.897597,-77.030156
606095,6694,2014-11-19,11:10:00,Routine,2.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,38.897597,-77.030156
810336,6694,2015-05-12,10:08:00,Routine,4.0,4.0,1.0,0.0,1.0,0.0,3.0,3.0,38.897597,-77.030156
822326,6694,2016-02-16,15:30:00,Routine,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,38.897597,-77.030156
153401,1340,2013-07-25,12:00:00,Routine,3.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,38.9002974,-77.027617
200110,1340,2013-11-25,12:46:00,Routine,5.0,2.0,1.0,0.0,1.0,0.0,4.0,1.0,38.9002974,-77.027617
202448,1340,2014-03-24,10:48:00,Routine,15.0,6.0,0.0,0.0,0.0,0.0,15.0,6.0,38.9002974,-77.027617
205384,1340,2014-08-13,12:00:00,Routine,5.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,38.9002974,-77.027617
606403,1340,2014-12-09,12:25:00,Routine,9.0,3.0,0.0,0.0,0.0,0.0,9.0,3.0,38.9002974,-77.027617
813314,1340,2015-09-14,13:40:00,Routine,4.0,3.0,1.0,0.0,0.0,0.0,3.0,3.0,38.9002974,-77.027617
822084,1340,2016-02-08,11:30:00,Routine,5.0,2.0,1.0,0.0,0.0,0.0,4.0,2.0,38.9002974,-77.027617
153404,1339,2013-07-29,12:00:00,Routine,4.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,38.9002974,-77.027617
202408,1339,2014-03-21,10:01:00,Routine,11.0,9.0,7.0,0.0,2.0,0.0,4.0,7.0,38.9002974,-77.027617
205249,1339,2014-08-04,17:10:00,Routine,3.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,38.9002974,-77.027617
606524,1339,2014-12-15,13:55:00,Routine,8.0,7.0,5.0,0.0,0.0,0.0,3.0,7.0,38.9002974,-77.027617
813531,1339,2015-09-22,14:15:00,Routine,5.0,3.0,0.0,0.0,0.0,0.0,5.0,3.0,38.9002974,-77.027617
822145,1339,2016-02-09,14:30:00,Routine,1.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,38.9002974,-77.027617
153408,1338,2013-07-31,14:15:00,Routine,3.0,4.0,1.0,0.0,0.0,0.0,2.0,4.0,38.9002974,-77.027617
202442,1338,2014-03-21,11:15:00,Routine,6.0,6.0,4.0,0.0,1.0,0.0,2.0,5.0,38.9002974,-77.027617
205396,1338,2014-08-13,10:30:00,Routine,5.0,2.0,4.0,0.0,0.0,0.0,1.0,2.0,38.9002974,-77.027617
606588,1338,2014-12-17,12:45:00,Routine,10.0,6.0,3.0,0.0,0.0,0.0,7.0,6.0,38.9002974,-77.027617
813480,1338,2015-09-22,12:00:00,Routine,8.0,3.0,2.0,0.0,0.0,0.0,6.0,3.0,38.9002974,-77.027617
822120,1338,2016-02-09,11:15:00,Routine,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,38.9002974,-77.027617
153417,3798,2013-08-08,13:45:00,Routine,5.0,3.0,0.0,0.0,0.0,0.0,5.0,3.0,38.89923,-77.0208633
199708,3798,2013-11-01,11:30:00,Routine,4.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,38.89923,-77.0208633
404200,3798,2014-09-12,10:55:00,Routine,2.0,3.0,2.0,0.0,0.0,0.0,0.0,3.0,38.89923,-77.0208633
153421,5343,2013-08-28,13:27:00,Routine,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,38.8993956,-77.0244197
606854,5343,2015-01-05,10:00:00,Routine,6.0,4.0,3.0,0.0,1.0,0.0,3.0,3.0,38.8993956,-77.0244197
153422,6087,2013-08-28,11:30:00,Routine,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,38.899799,-77.0234656
200773,6087,2013-12-26,14:10:00,Routine,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,38.899799,-77.0234656
607827,6087,2015-02-11,11:10:00,Routine,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,38.899799,-77.0234656
810503,6087,2015-05-18,12:20:00,Routine,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,38.899799,-77.0234656
153424,6132,2013-08-29,14:10:00,Routine,4.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,38.8986072,-77.0195255
200945,6132,2014-01-08,11:30:00,Routine,3.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,38.8986072,-77.0195255
203585,6132,2014-05-08,14:35:00,Routine,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,38.8986072,-77.0195255
811388,6132,2015-06-17,12:05:00,Routine,11.0,7.0,1.0,0.0,0.0,0.0,10.0,7.0,38.8986072,-77.0195255
821505,6132,2016-01-11,14:10:00,Routine,3.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0,38.8986072,-77.0195255
153434,1675,2013-12-11,12:30:00,Routine,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,38.90053,-77.0304647
153435,1675,2013-12-11,12:30:00,Routine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.90053,-77.0304647
205423,1675,2014-08-14,12:30:00,Routine,4.0,4.0,2.0,0.0,0.0,0.0,2.0,4.0,38.90053,-77.0304647
812344,1675,2015-07-29,10:15:00,Routine,3.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,38.90053,-77.0304647
183118,725,2013-06-12,10:44:00,Routine,10.0,6.0,3.0,0.0,0.0,0.0,7.0,6.0,38.9001692,-76.983102
202471,725,2014-03-24,11:55:00,Routine,3.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,38.9001692,-76.983102
814042,725,2015-10-13,14:15:00,Routine,4.0,1.0,1.0,0.0,1.0,0.0,3.0,0.0,38.9001692,-76.983102
183120,2087,2013-06-12,11:10:00,Routine,10.0,2.0,6.0,0.0,0.0,0.0,4.0,2.0,38.9145835,-77.0674015
204414,2087,2014-06-19,13:00:00,Routine,6.0,3.0,2.0,0.0,0.0,0.0,4.0,3.0,38.9145835,-77.0674015
811096,2087,2015-06-09,12:12:00,Routine,5.0,1.0,3.0,0.0,0.0,0.0,2.0,1.0,38.9145835,-77.0674015
183137,6402,2013-06-12,19:30:00,Routine,2.0,3.0,1.0,0.0,0.0,0.0,1.0,3.0,38.917733,-77.0242568
811232,6402,2015-06-11,17:20:00,Routine,6.0,3.0,4.0,0.0,0.0,0.0,2.0,3.0,38.917733,-77.0242568
183148,7196,2013-06-12,22:40:00,Routine,4.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,38.9016587,-77.0438705
611091,7196,2015-03-30,13:30:00,Routine,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,38.9016587,-77.0438705
183160,6177,2013-06-12,11:45:00,Routine,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,38.9016587,-77.0438705
203614,6177,2014-05-14,11:40:00,Routine,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,38.9016587,-77.0438705
811928,6177,2015-07-08,11:21:00,Routine,4.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,38.9016587,-77.0438705
183181,2860,2013-06-17,12:10:00,Routine,10.0,3.0,4.0,0.0,0.0,0.0,6.0,3.0,38.9049603,-77.0617728
813982,2860,2015-10-09,10:25:00,Routine,2.0,5.0,1.0,0.0,1.0,0.0,1.0,4.0,38.9049603,-77.0617728
183220,147277,2013-06-19,12:05:00,Routine,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,38.9076237,-77.0187611
202583,147277,2014-03-27,10:05:00,Routine,5.0,4.0,3.0,0.0,1.0,0.0,2.0,3.0,38.9076237,-77.0187611
811548,147277,2015-06-23,10:15:00,Routine,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,38.9076237,-77.0187611
823767,147277,2016-04-12,09:35:00,Routine,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,38.9076237,-77.0187611
183240,5648,2013-06-19,20:00:00,Routine,4.0,4.0,1.0,0.0,0.0,0.0,3.0,4.0,38.9212949,-77.0424689
183241,2559,2013-06-20,18:00:00,Routine,6.0,3.0,0.0,0.0,0.0,0.0,6.0,3.0,38.9199523,-77.0707471
205726,2559,2014-08-26,12:01:00,Routine,6.0,3.0,1.0,0.0,0.0,0.0,5.0,3.0,38.9199523,-77.0707471
813670,2559,2015-09-30,12:50:00,Routine,3.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,38.9199523,-77.0707471
183255,5877,2013-06-19,19:30:00,Routine,8.0,1.0,1.0,0.0,0.0,0.0,7.0,1.0,38.9211863,-77.0724575
820124,5877,2015-11-06,12:00:00,Routine,2.0,3.0,1.0,0.0,0.0,0.0,1.0,3.0,38.9211863,-77.0724575
183261,5327,2013-06-20,19:25:00,Routine,3.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,38.9204277,-77.0416643
824415,5327,2016-05-05,17:15:00,Routine,4.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,38.9204277,-77.0416643
183277,611,2013-06-19,12:10:00,Routine,5.0,3.0,0.0,0.0,0.0,0.0,5.0,3.0,38.9069953,-76.9785495
199193,611,2013-10-03,11:25:00,Routine,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,38.9069953,-76.9785495
606782,611,2014-12-30,13:59:00,Routine,3.0,2.0,2.0,1.0,0.0,2.0,1.0,2.0,38.9069953,-76.9785495
183279,6318,2013-06-19,12:55:00,Routine,2.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,38.906776,-76.9794674
202381,6318,2014-03-14,11:00:00,Routine,6.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,38.906776,-76.9794674
404534,6318,2014-09-03,12:40:00,Routine,3.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,38.906776,-76.9794674
606892,6318,2015-01-07,13:05:00,Routine,3.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,38.906776,-76.9794674
814118,6318,2015-10-15,11:34:00,Routine,3.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,38.906776,-76.9794674
183295,3415,2013-06-24,14:04:00,Routine,9.0,6.0,4.0,0.0,1.0,0.0,5.0,5.0,38.8965029,-77.0119074
200220,3415,2013-11-21,13:45:00,Routine,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,38.8965029,-77.0119074
203551,3415,2014-05-09,10:23:00,Routine,10.0,4.0,8.0,0.0,0.0,0.0,2.0,4.0,38.8965029,-77.0119074
606509,3415,2014-12-15,12:59:00,Routine,4.0,6.0,1.0,0.0,1.0,0.0,3.0,5.0,38.8965029,-77.0119074
812716,3415,2015-08-18,11:50:00,Routine,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,38.8965029,-77.0119074
821682,3415,2016-01-15,10:05:00,Routine,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,38.8965029,-77.0119074
183306,147319,2013-06-20,13:45:00,Routine,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,38.9044414,-77.0399487
611634,147319,2015-04-15,12:05:00,Routine,5.0,4.0,2.0,0.0,2.0,0.0,3.0,2.0,38.9044414,-77.0399487
813135,147319,2015-09-03,09:50:00,Routine,4.0,1.0,0.0,0.0,1.0,0.0,4.0,0.0,38.9044414,-77.0399487
183307,2303,2013-06-24,11:15:00,Routine,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,38.9164427,-77.0448716
200128,2303,2013-11-25,13:24:00,Routine,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,38.9164427,-77.0448716
204501,2303,2014-06-23,11:10:00,Routine,3.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,38.9164427,-77.0448716
