,inspec_id,permit_id,crit_viol,non_crit_viol,crit_viol_cos,crit_viol_rpt,non_crit_viol_cos,non_crit_viol_rpt,crit_viol_tbr,non_crit_viol_tbr,lat,lon,risk,insp_badge,yelp_rating,yelp_reviews,violation
1439,811743,148225,3.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,38.8864887,-77.018728,3,124.0,3.5,3,0
1440,821241,148225,3.0,2.0,3.0,0.0,0.0,0.0,0.0,2.0,38.8864887,-77.018728,3,607.0,3.5,3,0
1441,821241,148225,3.0,2.0,3.0,0.0,0.0,0.0,0.0,2.0,38.8864887,-77.018728,3,607.0,3.5,3,0
1442,205558,1240,5.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,38.9028929,-77.0391673,3,82.0,2.5,45,1
1443,811215,1240,5.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,38.9028929,-77.0391673,3,607.0,2.5,45,1
1444,205679,147814,5.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,38.9056872,-77.0630393,3,64.0,3.5,456,1
1445,205690,1924,7.0,1.0,2.0,0.0,0.0,0.0,5.0,1.0,38.9110713,-77.0655063,3,64.0,3.5,107,1
1446,205690,1924,7.0,1.0,2.0,0.0,0.0,0.0,5.0,1.0,38.9110713,-77.0655063,3,64.0,3.5,107,1
1447,205800,2221,4.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,38.9034664,-77.0428976,3,82.0,3.5,81,0
1448,205800,2221,4.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,38.9034664,-77.0428976,3,82.0,3.5,81,0
1449,205800,2221,4.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,38.9034664,-77.0428976,3,82.0,3.5,81,0
1450,607193,2221,8.0,2.0,5.0,0.0,1.0,0.0,3.0,1.0,38.9034664,-77.0428976,3,607.0,3.5,81,1
1451,607193,2221,8.0,2.0,5.0,0.0,1.0,0.0,3.0,1.0,38.9034664,-77.0428976,3,607.0,3.5,81,1
1452,607193,2221,8.0,2.0,5.0,0.0,1.0,0.0,3.0,1.0,38.9034664,-77.0428976,3,607.0,3.5,81,1
1453,205896,172804,12.0,5.0,7.0,0.0,0.0,0.0,5.0,5.0,38.9167619,-77.0285309,3,650.0,3.5,129,1
1454,607159,172804,6.0,1.0,3.0,0.0,0.0,0.0,3.0,1.0,38.9167619,-77.0285309,3,82.0,3.5,129,1
1455,811137,172804,7.0,1.0,2.0,0.0,0.0,0.0,5.0,1.0,38.9167619,-77.0285309,3,607.0,3.5,129,1
1456,822061,172804,3.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,38.9167619,-77.0285309,3,422.0,3.5,129,0
1457,404156,716,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,38.9000346,-76.9842579,2,26.0,3.5,372,0
1458,824849,716,1.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,38.9000346,-76.9842579,2,54.0,3.5,372,0
1459,404220,5351,8.0,2.0,0.0,0.0,0.0,0.0,8.0,2.0,38.915358,-77.020254,3,59.0,4.0,78,1
1460,612056,5351,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,38.915358,-77.020254,3,59.0,4.0,78,0
1461,813830,5351,5.0,0.0,1.0,4.0,0.0,0.0,4.0,0.0,38.915358,-77.020254,3,611.0,4.0,78,1
1462,404310,147616,5.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,38.910967,-77.031618,3,82.0,3.5,175,1
1463,811363,147616,8.0,1.0,3.0,0.0,0.0,0.0,5.0,1.0,38.910967,-77.031618,3,650.0,3.5,175,1
1464,404372,148065,7.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,38.8734522,-77.0015542,3,26.0,3.0,258,1
1465,611080,148065,15.0,1.0,9.0,0.0,0.0,0.0,6.0,1.0,38.8734522,-77.0015542,3,89.0,3.0,258,1
1466,814194,148065,4.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,38.8734522,-77.0015542,3,82.0,3.0,258,0
1467,822531,148065,5.0,2.0,1.0,0.0,0.0,0.0,4.0,2.0,38.8734522,-77.0015542,3,607.0,3.0,258,1
1468,404375,6905,3.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,38.9159888,-77.0237038,2,29.0,4.0,1,0
1469,404375,6905,3.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,38.9159888,-77.0237038,2,29.0,4.0,1,0
1470,810204,6905,8.0,1.0,4.0,0.0,0.0,0.0,4.0,1.0,38.9159888,-77.0237038,2,29.0,4.0,1,1
1471,810204,6905,8.0,1.0,4.0,0.0,0.0,0.0,4.0,1.0,38.9159888,-77.0237038,2,29.0,4.0,1,1
1472,404378,172294,6.0,1.0,1.0,0.0,0.0,0.0,5.0,1.0,38.9162871,-77.0242813,3,29.0,3.5,28,1
1473,611309,172294,9.0,1.0,3.0,0.0,0.0,0.0,6.0,1.0,38.9162871,-77.0242813,3,29.0,3.5,28,1
1474,404444,1697,8.0,1.0,1.0,0.0,0.0,0.0,7.0,1.0,38.9084482,-77.0439697,3,82.0,3.0,553,1
1475,811660,1697,7.0,2.0,2.0,0.0,0.0,0.0,5.0,2.0,38.9084482,-77.0439697,3,88.0,3.0,553,1
1476,404483,1974,4.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,38.912428,-77.0382431,3,29.0,3.5,217,0
1477,810807,1974,7.0,3.0,5.0,0.0,1.0,0.0,2.0,2.0,38.912428,-77.0382431,3,607.0,3.5,217,1
1478,821549,1974,7.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,38.912428,-77.0382431,3,422.0,3.5,217,1
1479,404505,6953,3.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,38.9105126,-77.0442345,2,82.0,3.0,469,0
1480,810249,6953,6.0,1.0,2.0,0.0,1.0,0.0,4.0,0.0,38.9105126,-77.0442345,2,88.0,3.0,469,1
1481,404636,6115,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,38.8999047,-77.0403464,1,82.0,3.5,39,0
1482,404780,172454,4.0,1.0,1.0,0.0,1.0,0.0,3.0,0.0,38.9042685,-76.9937768,2,29.0,4.0,167,0
1483,404823,7236,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,38.879259,-76.9807804,3,59.0,3.5,261,1
1484,810305,7236,12.0,2.0,2.0,0.0,1.0,0.0,10.0,1.0,38.879259,-76.9807804,3,607.0,3.5,261,1
1485,821524,7236,3.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,38.879259,-76.9807804,3,422.0,3.5,261,0
1486,404881,2074,4.0,2.0,3.0,0.0,1.0,0.0,1.0,1.0,38.913566,-77.045272,3,54.0,3.0,213,0
1487,610358,2074,6.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,38.913566,-77.045272,3,29.0,3.0,213,1
1488,814317,2074,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,38.913566,-77.045272,3,611.0,3.0,213,0
1489,824458,2074,10.0,1.0,5.0,0.0,0.0,0.0,5.0,1.0,38.913566,-77.045272,3,26.0,3.0,213,1
1490,404922,7190,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,38.9077796,-77.0242584,2,54.0,4.0,83,0
1491,404979,6424,8.0,0.0,2.0,0.0,0.0,0.0,6.0,0.0,38.9031873,-77.043786,2,59.0,4.5,64,1
1492,610528,6424,11.0,2.0,2.0,0.0,0.0,0.0,9.0,2.0,38.9031873,-77.043786,2,88.0,4.5,64,1
1493,405158,137268,5.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,38.9084931,-77.031491,3,422.0,4.0,872,1
1494,405158,137268,5.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,38.9084931,-77.031491,3,422.0,4.0,872,1
1495,405163,2181,6.0,3.0,0.0,0.0,0.0,0.0,6.0,3.0,38.9219075,-77.0436839,3,64.0,3.5,388,1
1496,811357,2181,9.0,1.0,1.0,0.0,0.0,0.0,8.0,1.0,38.9219075,-77.0436839,3,64.0,3.5,388,1
1497,823596,2181,6.0,2.0,3.0,0.0,0.0,0.0,3.0,2.0,38.9219075,-77.0436839,3,54.0,3.5,388,1
1498,405168,5642,4.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,38.9046446,-77.0624715,3,64.0,4.0,182,0
1499,824574,5642,4.0,2.0,0.0,0.0,0.0,0.0,4.0,2.0,38.9046446,-77.0624715,3,64.0,4.0,182,0
1500,405178,147803,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,38.9143611,-77.0322091,4,54.0,3.5,357,0
1501,405203,172430,4.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,38.8829367,-77.0163228,3,89.0,3.5,8,0
1502,405203,172430,4.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,38.8829367,-77.0163228,3,89.0,3.5,8,0
1503,405203,172430,4.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,38.8829367,-77.0163228,3,89.0,3.5,8,0
1504,405203,172430,4.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,38.8829367,-77.0163228,3,89.0,3.5,8,0
1505,810716,172430,6.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,38.8829367,-77.0163228,3,107.0,3.5,8,1
1506,810716,172430,6.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,38.8829367,-77.0163228,3,107.0,3.5,8,1
1507,810716,172430,6.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,38.8829367,-77.0163228,3,107.0,3.5,8,1
1508,810716,172430,6.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,38.8829367,-77.0163228,3,107.0,3.5,8,1
1509,405205,172431,10.0,1.0,3.0,0.0,0.0,0.0,7.0,1.0,38.8829367,-77.0163228,3,89.0,3.5,8,1
1510,405205,172431,10.0,1.0,3.0,0.0,0.0,0.0,7.0,1.0,38.8829367,-77.0163228,3,89.0,3.5,8,1
1511,405205,172431,10.0,1.0,3.0,0.0,0.0,0.0,7.0,1.0,38.8829367,-77.0163228,3,89.0,3.5,8,1
1512,405205,172431,10.0,1.0,3.0,0.0,0.0,0.0,7.0,1.0,38.8829367,-77.0163228,3,89.0,3.5,8,1
1513,811055,172431,7.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,38.8829367,-77.0163228,3,107.0,3.5,8,1
1514,811055,172431,7.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,38.8829367,-77.0163228,3,107.0,3.5,8,1
1515,811055,172431,7.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,38.8829367,-77.0163228,3,107.0,3.5,8,1
1516,811055,172431,7.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,38.8829367,-77.0163228,3,107.0,3.5,8,1
1517,820427,172431,7.0,3.0,1.0,0.0,0.0,0.0,6.0,3.0,38.8829367,-77.0163228,3,607.0,3.5,8,1
1518,820427,172431,7.0,3.0,1.0,0.0,0.0,0.0,6.0,3.0,38.8829367,-77.0163228,3,607.0,3.5,8,1
1519,820427,172431,7.0,3.0,1.0,0.0,0.0,0.0,6.0,3.0,38.8829367,-77.0163228,3,607.0,3.5,8,1
1520,820427,172431,7.0,3.0,1.0,0.0,0.0,0.0,6.0,3.0,38.8829367,-77.0163228,3,607.0,3.5,8,1
1521,405221,172304,10.0,2.0,3.0,0.0,0.0,0.0,7.0,2.0,38.898714,-77.0403286,3,624.0,3.5,213,1
1522,810467,172304,12.0,1.0,8.0,0.0,1.0,0.0,4.0,0.0,38.898714,-77.0403286,3,89.0,3.5,213,1
1523,822733,172304,6.0,1.0,6.0,0.0,0.0,0.0,0.0,1.0,38.898714,-77.0403286,3,64.0,3.5,213,1
1524,405222,1948,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,38.9167767,-77.037886,2,422.0,3.0,365,1
1525,405225,6171,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,38.9149499,-77.0117026,3,611.0,4.5,164,0
1526,405237,3278,4.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,38.9393086,-77.0889563,1,29.0,4.0,28,0
1527,820669,3278,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,38.9393086,-77.0889563,1,422.0,4.0,28,0
1528,405301,4976,5.0,3.0,1.0,0.0,0.0,0.0,4.0,3.0,38.9167407,-77.0312103,2,51.0,3.0,185,1
1529,405301,4976,5.0,3.0,1.0,0.0,0.0,0.0,4.0,3.0,38.9167407,-77.0312103,2,51.0,3.0,185,1
1530,405532,5217,4.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,38.9040538,-77.0340663,2,88.0,4.0,118,0
1531,405532,5217,4.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,38.9040538,-77.0340663,2,88.0,4.0,118,0
1532,612081,5217,10.0,2.0,4.0,0.0,0.0,0.0,6.0,2.0,38.9040538,-77.0340663,2,607.0,4.0,118,1
1533,612081,5217,10.0,2.0,4.0,0.0,0.0,0.0,6.0,2.0,38.9040538,-77.0340663,2,607.0,4.0,118,1
1534,405579,2129,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,38.917187,-77.0412931,3,54.0,3.5,290,0
1535,810435,2129,7.0,3.0,0.0,0.0,0.0,0.0,7.0,3.0,38.917187,-77.0412931,3,607.0,3.5,290,1
1536,405585,172655,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,38.9078933,-77.0037997,3,124.0,3.5,28,0
1537,405585,172655,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,38.9078933,-77.0037997,3,124.0,3.5,28,0
1538,810756,172655,14.0,2.0,2.0,0.0,0.0,0.0,12.0,2.0,38.9078933,-77.0037997,3,87.0,3.5,28,1
1539,810756,172655,14.0,2.0,2.0,0.0,0.0,0.0,12.0,2.0,38.9078933,-77.0037997,3,87.0,3.5,28,1
1540,824421,172655,2.0,4.0,0.0,0.0,0.0,0.0,2.0,4.0,38.9078933,-77.0037997,3,88.0,3.5,28,0
1541,824421,172655,2.0,4.0,0.0,0.0,0.0,0.0,2.0,4.0,38.9078933,-77.0037997,3,88.0,3.5,28,0
1542,405600,6785,6.0,2.0,3.0,0.0,0.0,0.0,3.0,2.0,38.9165723,-77.024285,2,29.0,3.0,50,1
1543,405600,6785,6.0,2.0,3.0,0.0,0.0,0.0,3.0,2.0,38.9165723,-77.024285,2,29.0,3.0,50,1
1544,405600,6785,6.0,2.0,3.0,0.0,0.0,0.0,3.0,2.0,38.9165723,-77.024285,2,29.0,3.0,50,1
1545,811328,6785,8.0,2.0,1.0,0.0,0.0,0.0,7.0,2.0,38.9165723,-77.024285,2,607.0,3.0,50,1
1546,811328,6785,8.0,2.0,1.0,0.0,0.0,0.0,7.0,2.0,38.9165723,-77.024285,2,607.0,3.0,50,1
1547,811328,6785,8.0,2.0,1.0,0.0,0.0,0.0,7.0,2.0,38.9165723,-77.024285,2,607.0,3.0,50,1
1548,405729,3574,7.0,2.0,4.0,0.0,0.0,0.0,3.0,2.0,38.9642638,-77.0755479,3,88.0,3.0,74,1
1549,811264,3574,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,38.9642638,-77.0755479,3,612.0,3.0,74,0
1550,820619,3574,3.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,38.9642638,-77.0755479,3,107.0,3.0,74,0
1551,405758,172258,9.0,1.0,2.0,0.0,0.0,0.0,7.0,1.0,38.9310079,-77.0324175,3,29.0,3.0,75,1
1552,810692,172258,7.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,38.9310079,-77.0324175,3,82.0,3.0,75,1
1553,814142,172258,7.0,3.0,3.0,0.0,0.0,0.0,4.0,3.0,38.9310079,-77.0324175,3,603.0,3.0,75,1
1554,405822,1322,4.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,38.9034861,-77.0336565,3,54.0,3.5,25,0
1555,405822,1322,4.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,38.9034861,-77.0336565,3,54.0,3.5,25,0
1556,820029,1322,2.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,38.9034861,-77.0336565,3,107.0,3.5,25,0
1557,820029,1322,2.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,38.9034861,-77.0336565,3,107.0,3.5,25,0
1558,405847,6137,5.0,2.0,0.0,0.0,0.0,0.0,5.0,2.0,38.9071986,-77.0635536,3,64.0,3.5,111,1
1559,405847,6137,5.0,2.0,0.0,0.0,0.0,0.0,5.0,2.0,38.9071986,-77.0635536,3,64.0,3.5,111,1
1560,813917,6137,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,38.9071986,-77.0635536,3,422.0,3.5,111,1
1561,813917,6137,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,38.9071986,-77.0635536,3,422.0,3.5,111,1
1562,405871,172680,10.0,0.0,2.0,0.0,0.0,0.0,8.0,0.0,38.8979521,-77.0411457,3,624.0,3.0,55,1
1563,811821,172680,11.0,1.0,5.0,0.0,0.0,0.0,6.0,1.0,38.8979521,-77.0411457,3,603.0,3.0,55,1
1564,822162,172680,5.0,1.0,4.0,0.0,0.0,0.0,1.0,1.0,38.8979521,-77.0411457,3,64.0,3.0,55,1
1565,405904,2223,3.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,38.9217386,-77.0437696,3,54.0,4.0,238,0
1566,810738,2223,12.0,5.0,2.0,0.0,0.0,0.0,10.0,5.0,38.9217386,-77.0437696,3,607.0,4.0,238,1
1567,823821,2223,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,38.9217386,-77.0437696,3,603.0,4.0,238,1
1568,405970,147332,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,38.9143475,-77.045186,3,82.0,4.0,193,0
1569,405985,2830,1.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,38.9020797,-77.0607409,3,64.0,3.0,15,0
1570,405987,5266,6.0,1.0,2.0,0.0,0.0,0.0,4.0,1.0,38.9098768,-77.046227,3,29.0,4.0,257,1
1571,405987,5266,6.0,1.0,2.0,0.0,0.0,0.0,4.0,1.0,38.9098768,-77.046227,3,29.0,4.0,257,1
1572,821639,5266,9.0,3.0,1.0,0.0,0.0,0.0,8.0,3.0,38.9098768,-77.046227,3,603.0,4.0,257,1
1573,821639,5266,9.0,3.0,1.0,0.0,0.0,0.0,8.0,3.0,38.9098768,-77.046227,3,603.0,4.0,257,1
1574,405995,172327,7.0,2.0,3.0,0.0,1.0,0.0,4.0,1.0,38.8978425,-77.054991,3,624.0,4.0,47,1
1575,611162,172327,16.0,1.0,12.0,1.0,0.0,0.0,4.0,1.0,38.8978425,-77.054991,3,89.0,4.0,47,1
1576,813182,172327,4.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,38.8978425,-77.054991,3,624.0,4.0,47,0
1577,825102,172327,4.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,38.8978425,-77.054991,3,64.0,4.0,47,0
1578,406051,2899,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,38.9330436,-77.0849157,3,59.0,3.5,236,0
1579,821949,2899,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,38.9330436,-77.0849157,3,611.0,3.5,236,0
1580,606117,3195,6.0,1.0,1.0,0.0,0.0,0.0,5.0,1.0,38.9417038,-77.077104,3,59.0,4.0,13,1
1581,606131,173038,2.0,3.0,0.0,0.0,0.0,0.0,2.0,3.0,38.9161862,-77.0242247,2,29.0,4.5,22,0
1582,811136,173038,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,38.9161862,-77.0242247,2,29.0,4.5,22,0
1583,606152,3754,6.0,2.0,4.0,0.0,0.0,0.0,2.0,2.0,38.9663401,-77.0272858,3,88.0,3.5,26,1
1584,819804,3754,3.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,38.9663401,-77.0272858,3,26.0,3.5,26,0
1585,606163,137295,7.0,1.0,3.0,0.0,0.0,0.0,4.0,1.0,38.9069817,-77.0380294,3,82.0,2.5,131,1
1586,606163,137295,7.0,1.0,3.0,0.0,0.0,0.0,4.0,1.0,38.9069817,-77.0380294,3,82.0,2.5,131,1
1587,823434,137295,3.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,38.9069817,-77.0380294,3,624.0,2.5,131,0
1588,823434,137295,3.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,38.9069817,-77.0380294,3,624.0,2.5,131,0
1589,606257,4380,5.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,38.8822114,-76.9945958,3,107.0,3.5,821,1
1590,612053,4380,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,38.8822114,-76.9945958,3,124.0,3.5,821,0
1591,821838,4380,11.0,4.0,2.0,0.0,0.0,0.0,9.0,4.0,38.8822114,-76.9945958,3,607.0,3.5,821,1
1592,606262,5135,3.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,38.933132,-77.072958,4,64.0,3.5,256,0
1593,606262,5135,3.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,38.933132,-77.072958,4,64.0,3.5,256,0
1594,810549,5135,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,38.933132,-77.072958,4,54.0,3.5,256,0
1595,810549,5135,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,38.933132,-77.072958,4,54.0,3.5,256,0
1596,813632,5135,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,38.933132,-77.072958,4,29.0,3.5,256,0
1597,813632,5135,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,38.933132,-77.072958,4,29.0,3.5,256,0
1598,824711,5135,5.0,1.0,2.0,0.0,0.0,0.0,3.0,1.0,38.933132,-77.072958,4,107.0,3.5,256,1
1599,824711,5135,5.0,1.0,2.0,0.0,0.0,0.0,3.0,1.0,38.933132,-77.072958,4,107.0,3.5,256,1
1600,606329,172770,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,38.9318644,-76.9971168,2,26.0,3.5,9,0
1601,610891,172770,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,38.9318644,-76.9971168,2,124.0,3.5,9,0
1602,812747,172770,6.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,38.9318644,-76.9971168,2,89.0,3.5,9,1
1603,822424,172770,2.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,38.9318644,-76.9971168,2,124.0,3.5,9,0
1604,606340,2188,4.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,38.9059184,-77.0427138,3,88.0,2.5,79,0
1605,821022,2188,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,38.9059184,-77.0427138,3,422.0,2.5,79,0
1606,606451,172745,3.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,38.9325852,-76.9966963,3,26.0,3.5,143,0
1607,812768,172745,12.0,1.0,6.0,0.0,0.0,0.0,6.0,1.0,38.9325852,-76.9966963,3,89.0,3.5,143,1
1608,824342,172745,6.0,3.0,0.0,0.0,0.0,0.0,6.0,3.0,38.9325852,-76.9966963,3,607.0,3.5,143,1
1609,606577,2810,8.0,1.0,1.0,0.0,0.0,0.0,7.0,1.0,38.9019792,-77.0599099,3,29.0,3.5,241,1
1610,814193,2810,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,38.9019792,-77.0599099,3,422.0,3.5,241,0
1611,606652,172486,3.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,38.9212242,-76.9947934,3,124.0,4.0,35,0
1612,606756,2575,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,38.9054281,-77.0503784,3,59.0,3.0,182,0
1613,812499,2575,3.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,38.9054281,-77.0503784,3,54.0,3.0,182,0
1614,606772,3998,9.0,2.0,2.0,0.0,0.0,0.0,7.0,2.0,38.9010811,-77.0391523,3,82.0,3.0,124,1
1615,813221,3998,10.0,2.0,3.0,0.0,0.0,0.0,7.0,2.0,38.9010811,-77.0391523,3,64.0,3.0,124,1
1616,606883,172826,9.0,3.0,3.0,0.0,0.0,0.0,6.0,3.0,38.924938,-77.101728,2,607.0,4.0,26,1
1617,823317,172826,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,38.924938,-77.101728,2,611.0,4.0,26,0
1618,606893,3785,4.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,38.8988133,-77.0272893,3,603.0,3.5,66,0
1619,606893,3785,4.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,38.8988133,-77.0272893,3,603.0,3.5,66,0
1620,606893,3785,4.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,38.8988133,-77.0272893,3,603.0,3.5,66,0
1621,813269,3785,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,38.8988133,-77.0272893,3,124.0,3.5,66,0
1622,813269,3785,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,38.8988133,-77.0272893,3,124.0,3.5,66,0
1623,813269,3785,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,38.8988133,-77.0272893,3,124.0,3.5,66,0
1624,822289,3785,5.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,38.8988133,-77.0272893,3,82.0,3.5,66,1
1625,822289,3785,5.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,38.8988133,-77.0272893,3,82.0,3.5,66,1
1626,822289,3785,5.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,38.8988133,-77.0272893,3,82.0,3.5,66,1
1627,606933,147592,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,38.908087,-77.032368,3,54.0,3.5,459,0
1628,607088,5726,5.0,2.0,3.0,0.0,0.0,0.0,2.0,2.0,38.919018,-77.032358,3,54.0,4.0,488,1
1629,813434,5726,4.0,1.0,2.0,0.0,1.0,0.0,2.0,0.0,38.919018,-77.032358,3,54.0,4.0,488,0
1630,607132,2045,10.0,3.0,3.0,0.0,0.0,0.0,7.0,3.0,38.9010432,-77.0403996,3,29.0,2.5,350,1
1631,607157,3722,3.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,38.8979847,-77.0282521,3,603.0,4.0,233,0
1632,607157,3722,3.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,38.8979847,-77.0282521,3,603.0,4.0,233,0
1633,607157,3722,3.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,38.8979847,-77.0282521,3,603.0,4.0,233,0
1634,813516,3722,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,38.8979847,-77.0282521,3,124.0,4.0,233,0
1635,813516,3722,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,38.8979847,-77.0282521,3,124.0,4.0,233,0
1636,813516,3722,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,38.8979847,-77.0282521,3,124.0,4.0,233,0
1637,823761,3722,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,38.8979847,-77.0282521,3,82.0,4.0,233,0
1638,823761,3722,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,38.8979847,-77.0282521,3,82.0,4.0,233,0
1639,823761,3722,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,38.8979847,-77.0282521,3,82.0,4.0,233,0
1640,607182,2243,3.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,38.9022704,-77.0430975,3,607.0,3.0,27,0
1641,607182,2243,3.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,38.9022704,-77.0430975,3,607.0,3.0,27,0
1642,607182,2243,3.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,38.9022704,-77.0430975,3,607.0,3.0,27,0
1643,607182,2243,3.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,38.9022704,-77.0430975,3,607.0,3.0,27,0
